aqi,CO,no2,o3,so2,pm2_5,nh3,dt
1.0,343.8,3.21,30.04,0.69,4.83,1.46,2022-12-11 10:00:00
1.0,357.15,4.67,26.46,0.8,5.56,1.79,2022-12-11 11:00:00
1.0,380.52,7.03,22.17,1.0,6.55,2.09,2022-12-11 12:00:00
1.0,400.54,8.23,19.49,1.18,7.79,2.25,2022-12-11 13:00:00
1.0,403.88,7.63,18.95,1.34,8.71,2.18,2022-12-11 14:00:00
1.0,403.88,6.68,20.03,1.43,9.07,1.99,2022-12-11 15:00:00
1.0,393.87,5.65,23.25,1.39,9.24,1.82,2022-12-11 16:00:00
1.0,390.53,5.14,25.03,1.31,9.44,1.77,2022-12-11 17:00:00
1.0,380.52,4.84,24.68,1.15,9.13,1.69,2022-12-11 18:00:00
1.0,357.15,4.37,22.35,0.93,8.12,1.68,2022-12-11 19:00:00
1.0,333.79,3.81,19.85,0.81,7.08,1.69,2022-12-11 20:00:00
1.0,317.1,3.38,18.06,0.73,6.39,1.69,2022-12-11 21:00:00
1.0,313.76,3.3,15.74,0.68,6.58,1.79,2022-12-11 22:00:00
1.0,327.11,3.6,12.7,0.69,7.52,2.18,2022-12-11 23:00:00
1.0,347.14,4.24,10.1,0.8,8.91,2.85,2022-12-12 00:00:00
2.0,383.85,5.44,7.96,1.07,11.19,3.36,2022-12-12 01:00:00
2.0,447.27,7.2,6.44,1.49,14.3,3.04,2022-12-12 02:00:00
2.0,473.98,6.25,11.35,1.62,15.96,2.34,2022-12-12 03:00:00
2.0,427.25,3.08,26.82,1.46,14.04,1.33,2022-12-12 04:00:00
2.0,420.57,2.12,36.48,1.33,14.13,1.38,2022-12-12 05:00:00
2.0,413.89,1.37,46.49,1.12,14.17,1.44,2022-12-12 06:00:00
2.0,377.18,0.85,51.5,0.77,10.05,1.2,2022-12-12 07:00:00
1.0,347.14,0.73,53.64,0.58,6.62,1.11,2022-12-12 08:00:00
1.0,337.12,0.75,53.64,0.53,5.36,1.16,2022-12-12 09:00:00
1.0,337.12,1.09,51.5,0.55,5.14,1.42,2022-12-12 10:00:00
1.0,350.48,1.95,46.49,0.57,5.26,1.99,2022-12-12 11:00:00
1.0,373.84,2.96,42.56,0.63,5.84,2.44,2022-12-12 12:00:00
1.0,413.89,3.43,42.2,0.8,7.81,2.47,2022-12-12 13:00:00
2.0,460.62,4.03,45.78,1.86,12.55,2.25,2022-12-12 14:00:00
3.0,500.68,5.36,50.78,4.05,21.43,1.77,2022-12-12 15:00:00
4.0,540.73,6.85,52.93,6.14,32.46,1.55,2022-12-12 16:00:00
4.0,567.44,7.8,50.78,6.97,38.17,1.5,2022-12-12 17:00:00
4.0,574.11,8.14,47.21,6.79,39.57,1.46,2022-12-12 18:00:00
4.0,554.08,7.88,42.92,6.44,37.18,1.36,2022-12-12 19:00:00
4.0,534.06,7.2,38.62,5.96,32.53,1.31,2022-12-12 20:00:00
4.0,514.03,6.43,35.76,5.25,28.47,1.35,2022-12-12 21:00:00
4.0,500.68,5.83,33.97,4.41,25.33,1.42,2022-12-12 22:00:00
3.0,494.0,5.14,32.19,3.49,22.44,1.46,2022-12-12 23:00:00
2.0,494.0,4.67,31.11,2.65,19.91,1.49,2022-12-13 00:00:00
2.0,494.0,4.41,31.11,2.0,17.98,1.47,2022-12-13 01:00:00
2.0,494.0,4.97,31.11,1.8,17.78,1.49,2022-12-13 02:00:00
2.0,494.0,5.36,32.54,1.86,17.67,1.54,2022-12-13 03:00:00
2.0,467.3,3.94,39.34,1.8,14.16,1.2,2022-12-13 04:00:00
2.0,440.6,2.66,45.42,1.45,11.79,1.17,2022-12-13 05:00:00
2.0,423.91,1.76,53.64,1.16,11.03,1.2,2022-12-13 06:00:00
2.0,410.56,1.31,60.8,0.98,10.87,1.25,2022-12-13 07:00:00
2.0,393.87,1.3,61.51,0.84,10.57,1.33,2022-12-13 08:00:00
2.0,383.85,1.46,60.08,0.78,10.65,1.47,2022-12-13 09:00:00
2.0,467.3,7.71,37.55,1.37,13.57,4.31,2022-12-13 10:00:00
2.0,594.14,15.08,18.95,2.03,18.3,6.97,2022-12-13 11:00:00
3.0,727.65,23.99,5.5,2.83,22.78,9.5,2022-12-13 12:00:00
4.0,834.47,24.68,0.15,3.73,27.35,12.03,2022-12-13 13:00:00
4.0,907.9,20.22,0.04,3.61,31.88,8.87,2022-12-13 14:00:00
4.0,934.6,17.99,0.06,3.04,34.87,5.13,2022-12-13 15:00:00
4.0,814.44,19.71,0.79,2.5,33.12,3.61,2022-12-13 16:00:00
4.0,747.68,18.68,2.91,2.59,35.03,3.07,2022-12-13 17:00:00
4.0,700.95,15.94,7.78,2.65,37.68,2.53,2022-12-13 18:00:00
4.0,620.84,10.97,18.95,2.98,39.1,2.09,2022-12-13 19:00:00
4.0,587.46,8.23,20.21,2.18,40.41,2.25,2022-12-13 20:00:00
4.0,580.79,6.94,17.7,1.61,42.09,2.66,2022-12-13 21:00:00
4.0,580.79,6.43,14.66,1.39,43.48,3.01,2022-12-13 22:00:00
4.0,587.46,6.17,11.27,1.21,44.18,3.17,2022-12-13 23:00:00
4.0,607.49,6.34,8.58,1.18,45.23,3.17,2022-12-14 00:00:00
4.0,640.87,7.37,5.9,1.42,48.81,3.1,2022-12-14 01:00:00
5.0,707.63,9.51,3.22,2.06,53.84,3.01,2022-12-14 02:00:00
5.0,767.71,9.51,7.24,2.8,58.2,2.79,2022-12-14 03:00:00
5.0,587.46,6.6,46.49,8.46,63.59,0.01,2022-12-14 04:00:00
5.0,560.76,5.48,57.94,9.18,69.64,0.0,2022-12-14 05:00:00
5.0,554.08,4.84,65.09,9.3,74.46,0.0,2022-12-14 06:00:00
5.0,500.68,3.64,77.25,7.57,61.65,0.0,2022-12-14 07:00:00
4.0,453.95,3.08,75.1,5.72,44.78,0.0,2022-12-14 08:00:00
4.0,433.92,3.21,71.53,5.36,36.5,0.0,2022-12-14 09:00:00
4.0,514.03,11.65,48.64,5.19,37.44,4.31,2022-12-14 10:00:00
4.0,660.9,26.39,31.83,6.5,42.89,12.92,2022-12-14 11:00:00
4.0,827.79,44.55,15.91,8.23,48.98,21.79,2022-12-14 12:00:00
5.0,974.66,55.52,2.79,9.89,56.09,29.89,2022-12-14 13:00:00
5.0,1068.12,53.47,0.21,11.32,63.65,36.48,2022-12-14 14:00:00
5.0,1121.52,47.98,0.09,11.32,70.36,37.49,2022-12-14 15:00:00
5.0,1081.47,37.36,0.18,7.09,73.46,19.76,2022-12-14 16:00:00
5.0,1081.47,32.9,0.26,4.83,76.41,10.77,2022-12-14 17:00:00
5.0,1041.41,29.82,0.68,3.34,76.14,6.46,2022-12-14 18:00:00
5.0,934.6,24.33,2.95,2.21,71.67,3.93,2022-12-14 19:00:00
5.0,881.2,20.05,5.81,1.64,70.19,2.6,2022-12-14 20:00:00
5.0,907.9,17.99,7.06,1.36,73.7,2.25,2022-12-14 21:00:00
5.0,894.55,14.22,6.35,1.06,77.92,2.15,2022-12-14 22:00:00
5.0,881.2,10.97,3.35,0.8,79.91,2.56,2022-12-14 23:00:00
5.0,867.84,9.6,1.7,0.87,80.72,3.74,2022-12-15 00:00:00
5.0,894.55,9.25,0.55,1.3,82.09,4.75,2022-12-15 01:00:00
5.0,1001.36,8.57,0.51,2.0,85.8,3.99,2022-12-15 02:00:00
5.0,1094.82,10.45,4.87,2.38,88.23,3.26,2022-12-15 03:00:00
5.0,634.19,8.05,70.1,6.62,76.63,0.51,2022-12-15 04:00:00
5.0,560.76,4.93,90.12,7.63,77.85,0.49,2022-12-15 05:00:00
5.0,547.41,3.38,105.86,8.58,83.76,0.53,2022-12-15 06:00:00
5.0,473.98,1.8,105.86,11.32,75.26,0.0,2022-12-15 07:00:00
5.0,460.62,1.39,97.27,8.94,63.13,0.0,2022-12-15 08:00:00
5.0,460.62,1.34,91.55,7.21,58.57,0.0,2022-12-15 09:00:00
5.0,527.38,6.17,63.66,4.59,59.04,2.88,2022-12-15 10:00:00
5.0,640.87,13.37,39.7,3.25,62.39,6.46,2022-12-15 11:00:00
5.0,754.36,23.99,18.6,3.31,64.84,9.12,2022-12-15 12:00:00
5.0,827.79,28.45,4.83,3.87,66.66,11.53,2022-12-15 13:00:00
5.0,881.2,25.36,1.61,4.17,69.09,11.15,2022-12-15 14:00:00
5.0,934.6,23.31,1.63,3.87,70.88,8.87,2022-12-15 15:00:00
5.0,961.3,22.28,2.01,3.28,72.03,6.59,2022-12-15 16:00:00
5.0,1014.71,21.76,0.89,2.92,75.66,5.64,2022-12-15 17:00:00
5.0,1094.82,21.08,0.15,2.29,80.49,5.13,2022-12-15 18:00:00
5.0,1068.12,20.22,0.25,1.45,82.49,4.18,2022-12-15 19:00:00
5.0,974.66,18.34,1.1,1.03,83.84,2.91,2022-12-15 20:00:00
5.0,867.84,14.74,6.17,0.97,89.99,2.12,2022-12-15 21:00:00
5.0,727.65,8.48,33.97,2.06,101.66,1.8,2022-12-15 22:00:00
5.0,700.95,6.94,30.76,1.73,107.18,2.15,2022-12-15 23:00:00
5.0,694.27,6.94,22.89,1.39,107.75,2.66,2022-12-16 00:00:00
5.0,700.95,8.23,16.45,1.43,105.16,2.98,2022-12-16 01:00:00
5.0,741.0,10.97,11.8,1.91,101.56,3.13,2022-12-16 02:00:00
5.0,761.03,10.88,17.17,2.35,97.27,3.45,2022-12-16 03:00:00
5.0,714.3,8.57,41.48,3.22,96.42,2.69,2022-12-16 04:00:00
5.0,687.6,6.51,63.66,3.46,95.99,3.58,2022-12-16 05:00:00
5.0,680.92,4.5,82.25,3.13,92.4,4.31,2022-12-16 06:00:00
5.0,514.03,1.3,81.54,2.12,60.44,1.0,2022-12-16 07:00:00
5.0,480.65,1.07,87.26,3.28,54.41,0.05,2022-12-16 08:00:00
5.0,473.98,1.39,103.0,6.56,57.8,0.0,2022-12-16 09:00:00
5.0,547.41,6.94,85.83,7.51,69.35,2.09,2022-12-16 10:00:00
5.0,667.57,14.91,61.51,6.74,85.48,5.38,2022-12-16 11:00:00
5.0,787.73,25.02,42.92,7.03,98.56,7.85,2022-12-16 12:00:00
5.0,867.84,32.56,38.62,10.73,110.88,12.41,2022-12-16 13:00:00
5.0,961.3,39.07,46.49,16.93,121.83,19.0,2022-12-16 14:00:00
5.0,1068.12,44.55,57.94,22.17,133.43,23.56,2022-12-16 15:00:00
5.0,1134.87,46.61,68.66,24.56,142.23,25.33,2022-12-16 16:00:00
5.0,1174.93,45.93,67.95,25.03,149.06,27.87,2022-12-16 17:00:00
5.0,1174.93,42.84,58.65,22.17,153.13,29.89,2022-12-16 18:00:00
5.0,1081.47,32.9,43.99,13.71,151.24,22.04,2022-12-16 19:00:00
5.0,974.66,23.99,35.76,8.46,148.58,17.99,2022-12-16 20:00:00
5.0,921.25,19.19,28.25,5.96,147.15,17.48,2022-12-16 21:00:00
5.0,881.2,16.45,21.82,4.35,147.62,16.97,2022-12-16 22:00:00
5.0,841.14,14.22,16.09,2.83,148.35,12.29,2022-12-16 23:00:00
5.0,814.44,12.17,11.18,1.68,145.87,7.54,2022-12-17 00:00:00
5.0,807.76,11.31,6.44,1.33,144.36,4.81,2022-12-17 01:00:00
5.0,867.84,10.37,2.91,1.65,147.18,3.86,2022-12-17 02:00:00
5.0,961.3,8.74,4.2,1.88,151.57,4.12,2022-12-17 03:00:00
5.0,761.03,7.54,49.35,15.02,159.44,0.82,2022-12-17 04:00:00
5.0,707.63,4.93,65.09,12.28,163.61,1.42,2022-12-17 05:00:00
5.0,640.87,2.53,80.11,7.75,158.4,2.28,2022-12-17 06:00:00
5.0,480.65,1.15,92.98,6.14,121.58,0.27,2022-12-17 07:00:00
5.0,427.25,0.95,104.43,7.21,107.9,0.0,2022-12-17 08:00:00
5.0,413.89,0.99,108.72,7.75,104.75,0.0,2022-12-17 09:00:00
5.0,453.95,4.41,79.39,5.96,107.09,1.19,2022-12-17 10:00:00
5.0,520.71,9.17,53.64,4.41,109.42,4.75,2022-12-17 11:00:00
5.0,580.79,14.91,41.48,4.47,111.38,7.35,2022-12-17 12:00:00
5.0,620.84,17.82,37.19,5.13,113.12,9.88,2022-12-17 13:00:00
5.0,667.57,17.99,31.11,5.19,115.78,11.91,2022-12-17 14:00:00
5.0,727.65,17.65,23.6,4.71,119.66,12.92,2022-12-17 15:00:00
5.0,781.06,16.96,15.38,3.93,123.66,12.79,2022-12-17 16:00:00
5.0,814.44,15.42,8.49,2.98,126.38,11.02,2022-12-17 17:00:00
5.0,781.06,12.68,6.97,2.18,121.92,7.28,2022-12-17 18:00:00
5.0,607.49,7.03,23.25,2.8,96.8,5.64,2022-12-17 19:00:00
5.0,534.06,5.48,23.96,2.0,78.56,5.19,2022-12-17 20:00:00
5.0,473.98,4.71,23.96,1.4,63.37,5.32,2022-12-17 21:00:00
5.0,433.92,4.37,23.6,1.04,50.5,5.51,2022-12-17 22:00:00
4.0,407.22,4.41,21.46,0.83,42.0,5.32,2022-12-17 23:00:00
4.0,400.54,4.88,18.24,0.75,37.27,4.94,2022-12-18 00:00:00
4.0,410.56,6.08,13.95,0.88,35.14,4.75,2022-12-18 01:00:00
4.0,440.6,8.05,9.48,1.25,34.53,5.13,2022-12-18 02:00:00
4.0,460.62,7.88,11.18,1.52,34.57,5.51,2022-12-18 03:00:00
4.0,390.53,4.07,31.83,1.97,38.62,4.69,2022-12-18 04:00:00
4.0,377.18,2.55,44.35,2.12,43.41,4.37,2022-12-18 05:00:00
4.0,377.18,1.63,55.07,2.21,49.72,3.93,2022-12-18 06:00:00
5.0,400.54,0.89,75.1,2.98,75.13,1.44,2022-12-18 07:00:00
5.0,397.21,0.81,85.12,3.13,80.94,0.66,2022-12-18 08:00:00
5.0,393.87,0.87,87.98,3.1,81.87,0.6,2022-12-18 09:00:00
5.0,433.92,3.68,73.67,2.86,85.13,3.13,2022-12-18 10:00:00
5.0,500.68,8.14,60.08,2.77,89.29,6.08,2022-12-18 11:00:00
5.0,554.08,14.39,45.78,2.92,89.35,8.36,2022-12-18 12:00:00
5.0,600.81,18.34,33.62,3.28,87.11,10.64,2022-12-18 13:00:00
5.0,634.19,17.99,29.33,3.49,85.45,12.03,2022-12-18 14:00:00
5.0,640.87,16.28,31.11,3.34,82.77,12.29,2022-12-18 15:00:00
5.0,634.19,15.25,32.9,3.07,80.22,12.03,2022-12-18 16:00:00
5.0,654.22,16.11,30.04,3.34,79.42,13.93,2022-12-18 17:00:00
5.0,680.92,18.85,24.68,3.73,79.57,18.24,2022-12-18 18:00:00
5.0,680.92,20.22,20.92,3.43,80.14,21.79,2022-12-18 19:00:00
5.0,674.25,17.31,16.09,2.24,81.04,16.21,2022-12-18 20:00:00
5.0,647.54,12.68,16.63,1.28,83.28,5.89,2022-12-18 21:00:00
5.0,554.08,6.77,40.77,1.51,82.75,2.88,2022-12-18 22:00:00
5.0,600.81,7.2,27.18,1.37,89.57,2.82,2022-12-18 23:00:00
5.0,620.84,7.28,20.92,1.4,92.26,3.04,2022-12-19 00:00:00
5.0,634.19,8.31,16.99,1.59,95.22,3.13,2022-12-19 01:00:00
5.0,680.92,10.88,13.59,2.09,98.83,2.85,2022-12-19 02:00:00
5.0,700.95,11.14,18.06,2.53,102.39,2.5,2022-12-19 03:00:00
5.0,620.84,4.97,63.66,4.59,110.71,0.48,2022-12-19 04:00:00
5.0,607.49,3.77,75.82,4.47,112.21,0.86,2022-12-19 05:00:00
5.0,607.49,3.0,88.69,4.29,114.2,1.52,2022-12-19 06:00:00
5.0,507.35,1.65,111.58,5.9,106.39,0.1,2022-12-19 07:00:00
5.0,433.92,1.39,120.16,6.68,95.15,0.0,2022-12-19 08:00:00
5.0,397.21,1.44,121.59,6.79,88.92,0.0,2022-12-19 09:00:00
5.0,423.91,4.84,97.27,5.96,87.53,2.53,2022-12-19 10:00:00
5.0,500.68,10.28,71.53,5.01,88.59,6.02,2022-12-19 11:00:00
5.0,574.11,16.96,50.78,4.59,89.17,8.61,2022-12-19 12:00:00
5.0,634.19,20.73,33.62,4.53,90.13,11.91,2022-12-19 13:00:00
5.0,700.95,21.08,23.6,4.59,92.91,14.31,2022-12-19 14:00:00
5.0,747.68,19.36,20.74,4.23,96.29,13.68,2022-12-19 15:00:00
5.0,774.38,18.16,19.13,3.78,99.25,11.91,2022-12-19 16:00:00
5.0,794.41,18.68,16.63,3.58,101.17,12.16,2022-12-19 17:00:00
5.0,794.41,19.54,13.77,3.13,101.87,12.92,2022-12-19 18:00:00
5.0,747.68,18.68,13.59,2.21,100.18,12.92,2022-12-19 19:00:00
5.0,700.95,16.62,13.05,1.53,98.94,12.03,2022-12-19 20:00:00
5.0,680.92,14.91,12.16,1.31,98.71,10.89,2022-12-19 21:00:00
5.0,654.22,13.02,11.98,1.28,97.58,10.39,2022-12-19 22:00:00
5.0,660.9,13.02,7.6,1.12,100.07,10.01,2022-12-19 23:00:00
5.0,694.27,13.37,3.58,1.15,104.02,8.23,2022-12-20 00:00:00
5.0,767.71,13.71,0.83,1.61,109.75,8.11,2022-12-20 01:00:00
5.0,894.55,11.65,0.26,2.38,115.2,7.47,2022-12-20 02:00:00
5.0,1014.71,10.97,3.13,2.8,117.22,8.36,2022-12-20 03:00:00
5.0,600.81,9.77,57.22,2.44,88.91,4.94,2022-12-20 04:00:00
5.0,520.71,5.36,84.4,2.65,85.05,4.56,2022-12-20 05:00:00
5.0,494.0,3.04,103.0,3.19,91.41,4.75,2022-12-20 06:00:00
5.0,387.19,1.88,135.9,14.42,104.11,0.0,2022-12-20 07:00:00
5.0,367.16,1.52,138.76,11.09,94.46,0.0,2022-12-20 08:00:00
5.0,367.16,1.41,131.61,7.27,88.22,0.11,2022-12-20 09:00:00
5.0,447.27,6.08,91.55,4.59,89.97,3.77,2022-12-20 10:00:00
5.0,560.76,12.34,63.66,3.87,96.38,6.97,2022-12-20 11:00:00
5.0,667.57,21.08,45.42,4.11,100.23,9.25,2022-12-20 12:00:00
5.0,734.33,25.36,35.05,4.71,101.83,11.65,2022-12-20 13:00:00
5.0,781.06,24.68,33.26,5.13,103.89,13.68,2022-12-20 14:00:00
5.0,794.41,21.25,36.48,5.07,105.3,15.07,2022-12-20 15:00:00
5.0,781.06,19.36,37.55,4.71,106.22,15.45,2022-12-20 16:00:00
5.0,801.09,20.05,32.19,4.59,108.46,16.21,2022-12-20 17:00:00
5.0,814.44,21.76,24.32,3.93,110.75,16.72,2022-12-20 18:00:00
5.0,781.06,21.25,20.38,2.86,110.6,16.72,2022-12-20 19:00:00
5.0,747.68,19.02,17.17,2.15,110.94,15.83,2022-12-20 20:00:00
5.0,741.0,16.96,14.31,1.74,111.97,13.3,2022-12-20 21:00:00
5.0,727.65,15.77,15.38,2.06,112.55,15.96,2022-12-20 22:00:00
5.0,720.98,16.11,16.99,2.74,112.69,23.56,2022-12-20 23:00:00
5.0,727.65,17.65,15.91,3.28,113.28,29.64,2022-12-21 00:00:00
5.0,774.38,21.59,12.52,4.17,115.36,34.45,2022-12-21 01:00:00
5.0,881.2,28.45,5.72,6.2,118.68,38.0,2022-12-21 02:00:00
5.0,988.01,25.02,9.48,6.97,119.77,34.45,2022-12-21 03:00:00
5.0,607.49,9.25,69.38,3.46,100.79,8.49,2022-12-21 04:00:00
5.0,594.14,6.0,91.55,3.78,107.42,6.71,2022-12-21 05:00:00
5.0,614.17,4.37,117.3,4.29,118.79,6.27,2022-12-21 06:00:00
5.0,480.65,1.71,131.61,9.42,115.32,0.42,2022-12-21 07:00:00
5.0,400.54,1.37,127.32,10.73,94.66,0.0,2022-12-21 08:00:00
5.0,367.16,1.41,123.02,12.76,84.59,0.0,2022-12-21 09:00:00
5.0,433.92,6.34,94.41,13.23,91.12,2.94,2022-12-21 10:00:00
5.0,560.76,13.02,73.67,12.52,110.36,6.59,2022-12-21 11:00:00
5.0,687.6,21.93,57.22,13.59,131.54,9.37,2022-12-21 12:00:00
5.0,774.38,26.05,47.21,15.14,152.57,11.4,2022-12-21 13:00:00
5.0,841.14,23.99,49.35,15.97,173.31,10.89,2022-12-21 14:00:00
5.0,867.84,20.05,65.09,18.36,189.97,9.5,2022-12-21 15:00:00
5.0,854.49,16.79,75.1,18.84,200.68,8.61,2022-12-21 16:00:00
5.0,894.55,16.79,60.08,14.42,211.36,10.13,2022-12-21 17:00:00
5.0,921.25,16.79,44.35,9.89,216.64,11.78,2022-12-21 18:00:00
5.0,894.55,16.28,32.9,6.74,215.96,12.92,2022-12-21 19:00:00
5.0,867.84,14.74,24.68,4.83,210.71,12.54,2022-12-21 20:00:00
5.0,827.79,12.85,21.64,4.41,197.67,11.53,2022-12-21 21:00:00
5.0,781.06,11.14,24.32,4.71,171.59,10.64,2022-12-21 22:00:00
5.0,807.76,11.82,15.2,2.59,160.94,11.27,2022-12-21 23:00:00
5.0,834.47,12.51,9.92,2.03,156.48,11.78,2022-12-22 00:00:00
5.0,867.84,14.05,6.88,2.35,156.42,11.91,2022-12-22 01:00:00
5.0,961.3,16.11,2.06,2.89,158.2,11.02,2022-12-22 02:00:00
5.0,1094.82,14.74,5.81,3.22,157.92,9.88,2022-12-22 03:00:00
5.0,634.19,7.11,66.52,3.93,106.36,4.24,2022-12-22 04:00:00
5.0,574.11,3.81,88.69,3.67,103.92,3.8,2022-12-22 05:00:00
5.0,554.08,2.31,100.14,3.4,108.29,3.74,2022-12-22 06:00:00
5.0,507.35,1.54,113.01,4.17,120.08,1.11,2022-12-22 07:00:00
5.0,487.33,1.44,117.3,4.53,128.19,0.08,2022-12-22 08:00:00
5.0,494.0,1.5,120.16,4.89,134.07,0.0,2022-12-22 09:00:00
5.0,540.73,5.06,100.14,4.11,136.03,2.31,2022-12-22 10:00:00
5.0,614.17,10.8,78.68,3.43,134.51,5.64,2022-12-22 11:00:00
5.0,687.6,18.68,55.79,3.31,128.35,8.11,2022-12-22 12:00:00
5.0,741.0,24.33,33.97,3.64,121.33,11.15,2022-12-22 13:00:00
5.0,807.76,26.39,21.82,4.11,117.94,13.68,2022-12-22 14:00:00
5.0,847.82,25.02,18.6,3.93,115.47,14.44,2022-12-22 15:00:00
5.0,854.49,22.96,17.17,3.43,113.4,13.43,2022-12-22 16:00:00
5.0,867.84,22.28,12.7,3.16,112.69,12.92,2022-12-22 17:00:00
5.0,867.84,22.28,8.49,2.65,111.53,12.79,2022-12-22 18:00:00
5.0,834.47,21.42,7.15,1.85,108.66,12.54,2022-12-22 19:00:00
5.0,807.76,19.71,5.9,1.31,109.09,12.29,2022-12-22 20:00:00
5.0,821.11,17.65,4.02,0.95,116.26,9.88,2022-12-22 21:00:00
5.0,841.14,14.74,4.52,1.0,132.51,7.92,2022-12-22 22:00:00
5.0,881.2,13.02,7.42,1.19,158.08,6.33,2022-12-22 23:00:00
5.0,881.2,10.8,18.42,1.45,184.64,4.43,2022-12-23 00:00:00
5.0,854.49,7.2,54.36,3.52,219.21,1.9,2022-12-23 01:00:00
5.0,867.84,8.23,53.64,4.89,225.64,1.71,2022-12-23 02:00:00
5.0,867.84,9.25,54.36,5.6,224.07,2.18,2022-12-23 03:00:00
5.0,854.49,7.8,66.52,5.72,221.54,2.94,2022-12-23 04:00:00
5.0,847.82,6.34,87.26,5.25,220.06,3.83,2022-12-23 05:00:00
5.0,834.47,4.67,113.01,4.95,221.47,4.31,2022-12-23 06:00:00
5.0,560.76,2.46,143.05,20.5,163.7,0.0,2022-12-23 07:00:00
5.0,447.27,2.21,151.63,27.18,133.75,0.0,2022-12-23 08:00:00
5.0,420.57,2.16,154.5,27.89,128.07,0.0,2022-12-23 09:00:00
5.0,480.65,6.68,115.87,21.22,132.77,0.95,2022-12-23 10:00:00
5.0,567.44,13.02,85.12,15.26,137.4,4.81,2022-12-23 11:00:00
5.0,654.22,20.91,64.37,13.71,141.33,7.79,2022-12-23 12:00:00
5.0,707.63,24.33,50.07,13.47,145.13,10.51,2022-12-23 13:00:00
5.0,767.71,24.33,40.05,12.4,150.05,12.16,2022-12-23 14:00:00
5.0,821.11,22.62,38.98,11.92,154.31,12.29,2022-12-23 15:00:00
5.0,841.14,21.59,42.2,11.44,156.56,11.78,2022-12-23 16:00:00
5.0,881.2,22.96,37.55,9.78,158.65,12.16,2022-12-23 17:00:00
5.0,921.25,26.39,26.46,7.03,160.58,13.05,2022-12-23 18:00:00
5.0,934.6,26.73,19.67,4.47,162.97,13.17,2022-12-23 19:00:00
5.0,934.6,22.96,15.56,2.65,166.92,11.65,2022-12-23 20:00:00
5.0,921.25,17.82,14.31,1.94,177.66,8.36,2022-12-23 21:00:00
5.0,807.76,9.42,43.99,4.59,197.74,4.12,2022-12-23 22:00:00
5.0,867.84,8.91,41.84,6.32,222.42,2.63,2022-12-23 23:00:00
5.0,907.9,7.54,50.07,9.54,246.46,1.44,2022-12-24 00:00:00
5.0,907.9,6.34,60.08,10.85,259.01,1.19,2022-12-24 01:00:00
5.0,894.55,6.51,65.8,10.37,257.04,1.55,2022-12-24 02:00:00
5.0,867.84,6.51,74.39,9.54,251.08,1.71,2022-12-24 03:00:00
5.0,841.14,4.97,89.41,8.58,245.77,1.54,2022-12-24 04:00:00
5.0,814.44,3.77,101.57,7.51,243.62,1.96,2022-12-24 05:00:00
5.0,794.41,3.0,115.87,7.09,241.94,2.22,2022-12-24 06:00:00
5.0,547.41,1.65,141.62,9.18,165.96,0.0,2022-12-24 07:00:00
5.0,480.65,1.5,144.48,8.23,145.61,0.0,2022-12-24 08:00:00
5.0,467.3,1.67,144.48,8.11,144.11,0.0,2022-12-24 09:00:00
5.0,534.06,6.77,103.0,6.44,150.37,2.15,2022-12-24 10:00:00
5.0,640.87,14.57,67.23,5.19,158.16,7.16,2022-12-24 11:00:00
5.0,761.03,25.7,47.21,5.48,164.09,12.92,2022-12-24 12:00:00
5.0,854.49,34.62,33.62,6.74,171.7,20.52,2022-12-24 13:00:00
5.0,934.6,35.99,23.6,7.03,179.84,23.81,2022-12-24 14:00:00
5.0,947.95,30.5,19.13,5.72,185.52,20.77,2022-12-24 15:00:00
5.0,881.2,21.08,28.61,4.41,183.27,15.33,2022-12-24 16:00:00
5.0,794.41,15.08,36.12,3.37,173.19,12.29,2022-12-24 17:00:00
5.0,720.98,12.0,37.91,2.35,161.42,10.51,2022-12-24 18:00:00
5.0,614.17,7.54,55.07,2.26,145.04,8.87,2022-12-24 19:00:00
5.0,560.76,5.65,62.94,2.12,136.05,7.92,2022-12-24 20:00:00
5.0,527.38,4.33,72.24,2.09,130.21,6.59,2022-12-24 21:00:00
5.0,514.03,3.47,80.82,2.09,128.32,4.81,2022-12-24 22:00:00
5.0,534.06,3.64,75.1,2.53,132.98,3.32,2022-12-24 23:00:00
5.0,554.08,4.03,70.1,3.4,140.36,2.09,2022-12-25 00:00:00
4.0,423.91,5.06,35.41,3.13,50.18,1.87,2022-12-26 01:00:00
4.0,440.6,6.94,34.69,4.77,54.16,1.8,2022-12-26 02:00:00
4.0,427.25,8.14,41.84,7.27,57.29,1.52,2022-12-26 03:00:00
3.0,383.85,7.03,57.22,9.18,49.5,1.04,2022-12-26 04:00:00
3.0,370.5,6.51,60.8,8.94,39.73,1.09,2022-12-26 05:00:00
3.0,363.83,5.74,64.37,8.94,31.89,1.16,2022-12-26 06:00:00
3.0,343.8,4.71,72.96,9.18,25.43,1.03,2022-12-26 07:00:00
2.0,323.77,4.11,77.96,9.3,23.08,0.94,2022-12-26 08:00:00
2.0,313.76,3.98,78.68,9.42,22.03,0.96,2022-12-26 09:00:00
2.0,323.77,4.8,74.39,8.94,22.22,1.57,2022-12-26 10:00:00
2.0,347.14,6.25,70.81,7.75,23.39,2.66,2022-12-26 11:00:00
2.0,370.5,7.97,66.52,6.44,24.13,3.7,2022-12-26 12:00:00
2.0,390.53,8.48,62.94,5.66,24.97,4.5,2022-12-26 13:00:00
