,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,dt
284,5,674.25,0.0,17.65,43.63,4.11,148.57,162.98,13.93,2020-12-13 20:30:00
285,5,567.44,0.0,9.6,60.08,3.31,147.15,158.4,9.37,2020-12-13 21:30:00
286,5,520.71,0.0,6.34,69.38,3.07,148.63,158.39,7.54,2020-12-13 22:30:00
287,5,494.0,0.0,4.71,80.11,3.01,149.63,157.99,5.95,2020-12-13 23:30:00
288,5,467.3,0.0,3.47,90.84,3.1,148.56,155.79,4.69,2020-12-14 00:30:00
289,5,460.63,0.0,2.91,94.41,3.04,145.34,152.03,4.75,2020-12-14 01:30:00
290,5,453.95,0.0,2.59,92.98,2.98,141.72,148.1,4.69,2020-12-14 02:30:00
291,5,453.95,0.0,2.46,90.84,2.86,139.1,145.42,4.5,2020-12-14 03:30:00
292,5,453.95,0.0,2.46,86.55,2.62,136.92,143.31,4.37,2020-12-14 04:30:00
293,5,453.95,0.0,2.57,82.25,2.27,133.78,140.26,4.18,2020-12-14 05:30:00
294,5,453.95,0.0,2.96,77.96,2.03,130.1,136.89,3.93,2020-12-14 06:30:00
295,5,460.63,0.01,4.03,73.67,1.91,125.31,132.81,3.86,2020-12-14 07:30:00
296,5,467.3,0.17,4.8,72.24,1.86,121.27,129.36,3.71,2020-12-14 08:30:00
297,5,453.95,0.38,3.86,81.54,2.15,117.87,125.94,2.76,2020-12-14 09:30:00
298,5,447.27,0.37,2.83,95.84,2.83,117.77,125.84,2.03,2020-12-14 10:30:00
299,5,433.92,0.25,1.97,113.01,3.7,119.16,127.01,1.27,2020-12-14 11:30:00
300,5,403.88,0.12,1.01,127.32,4.65,121.53,128.11,0.0,2020-12-14 12:30:00
301,5,387.19,0.1,0.91,130.18,5.01,117.22,123.09,0.0,2020-12-14 13:30:00
302,5,380.52,0.1,1.08,128.75,4.95,112.03,117.41,0.0,2020-12-14 14:30:00
303,5,417.23,0.26,3.98,114.44,4.77,114.42,120.64,1.27,2020-12-14 15:30:00
304,5,487.33,0.34,9.25,94.41,4.53,120.06,128.19,5.51,2020-12-14 16:30:00
305,5,560.76,0.09,15.25,77.25,4.35,127.01,137.13,8.74,2020-12-14 17:30:00
306,5,640.87,0.0,19.71,63.66,4.59,135.54,147.68,11.02,2020-12-14 18:30:00
307,5,667.57,0.0,17.31,61.51,4.53,144.57,157.55,11.02,2020-12-14 19:30:00
308,5,614.17,0.0,10.8,74.39,4.41,152.46,164.15,8.87,2020-12-14 20:30:00
309,5,520.71,0.0,4.03,113.01,5.54,156.82,165.72,3.07,2020-12-14 21:30:00
310,5,514.03,0.0,3.43,115.87,5.54,156.49,165.16,2.82,2020-12-14 22:30:00
311,5,514.03,0.0,3.21,113.01,5.19,154.48,162.83,2.79,2020-12-14 23:30:00
312,5,507.36,0.0,2.87,111.58,4.65,152.64,160.3,2.44,2020-12-15 00:30:00
313,5,500.68,0.0,2.51,108.72,4.05,148.85,155.87,2.34,2020-12-15 01:30:00
314,5,494.0,0.0,2.23,105.86,3.46,144.51,150.97,2.28,2020-12-15 02:30:00
315,5,487.33,0.0,2.06,103.0,2.98,140.6,146.67,2.19,2020-12-15 03:30:00
316,5,487.33,0.0,1.97,98.71,3.01,138.06,144.23,1.98,2020-12-15 04:30:00
317,5,507.36,0.0,2.08,91.55,3.34,139.97,146.84,1.81,2020-12-15 05:30:00
318,5,534.06,0.0,2.59,81.54,3.16,142.62,150.59,1.69,2020-12-15 06:30:00
319,5,547.41,0.01,3.64,74.39,2.68,138.7,147.58,1.81,2020-12-15 07:30:00
320,5,540.73,0.19,4.07,75.82,2.47,131.31,140.42,1.71,2020-12-15 08:30:00
321,5,494.0,0.29,2.74,91.55,3.13,121.66,129.85,0.87,2020-12-15 09:30:00
322,5,467.3,0.23,1.8,105.86,3.93,115.0,122.31,0.62,2020-12-15 10:30:00
323,5,447.27,0.18,1.3,111.58,4.65,109.37,115.96,0.44,2020-12-15 11:30:00
324,5,387.19,0.12,0.88,113.01,5.6,88.83,93.39,0.0,2020-12-15 12:30:00
325,5,363.83,0.12,0.91,113.01,6.86,78.17,81.84,0.0,2020-12-15 13:30:00
326,5,357.15,0.14,1.11,114.44,7.27,75.68,79.23,0.0,2020-12-15 14:30:00
327,5,370.5,0.23,2.36,111.58,7.15,77.59,81.59,0.61,2020-12-15 15:30:00
328,5,407.22,0.27,4.88,107.29,6.8,80.62,85.56,2.85,2020-12-15 16:30:00
329,5,447.27,0.07,8.05,98.71,6.62,84.55,90.47,4.75,2020-12-15 17:30:00
330,5,494.0,0.0,10.28,90.12,6.97,90.52,97.68,6.33,2020-12-15 18:30:00
331,5,520.71,0.0,9.85,85.83,7.21,97.27,105.55,7.35,2020-12-15 19:30:00
332,5,534.06,0.0,8.31,82.25,7.09,102.99,112.09,7.85,2020-12-15 20:30:00
333,5,547.41,0.0,7.37,77.96,6.68,106.66,115.95,8.23,2020-12-15 21:30:00
334,5,560.76,0.0,7.45,72.24,5.54,109.73,119.1,8.49,2020-12-15 22:30:00
335,5,574.11,0.0,7.63,64.37,3.87,113.21,122.38,8.49,2020-12-15 23:30:00
336,5,580.79,0.0,7.2,60.08,2.68,115.3,124.03,7.6,2020-12-16 00:30:00
337,5,574.11,0.0,6.08,58.65,2.24,117.39,125.76,6.08,2020-12-16 01:30:00
338,5,560.76,0.0,4.88,60.08,2.0,118.22,126.11,4.69,2020-12-16 02:30:00
339,5,540.73,0.0,3.86,64.37,1.94,119.27,126.62,3.48,2020-12-16 03:30:00
340,5,540.73,0.0,3.0,70.81,2.21,123.42,130.58,2.53,2020-12-16 04:30:00
341,5,567.44,0.0,2.57,77.25,2.83,136.46,143.9,1.88,2020-12-16 05:30:00
342,5,600.82,0.0,2.59,82.25,4.05,152.62,161.09,1.46,2020-12-16 06:30:00
343,5,620.84,0.02,3.38,81.54,5.42,162.08,172.42,1.39,2020-12-16 07:30:00
344,5,607.49,0.2,3.77,83.69,6.44,159.57,171.36,1.24,2020-12-16 08:30:00
345,5,547.41,0.23,2.83,92.98,6.74,138.92,150.17,0.74,2020-12-16 09:30:00
346,5,507.36,0.25,2.38,97.28,6.08,117.42,127.38,1.11,2020-12-16 10:30:00
347,5,480.65,0.23,2.14,101.57,6.14,106.62,115.91,1.09,2020-12-16 11:30:00
348,5,420.57,0.14,1.48,110.15,5.78,89.37,96.15,0.2,2020-12-16 12:30:00
349,5,397.21,0.13,1.31,113.01,5.36,80.78,86.25,0.0,2020-12-16 13:30:00
350,5,390.53,0.15,1.46,114.44,5.54,77.58,82.6,0.01,2020-12-16 14:30:00
351,5,453.95,0.65,5.83,91.55,5.42,80.91,87.59,4.37,2020-12-16 15:30:00
352,5,574.11,1.05,14.22,66.52,5.31,88.03,97.45,9.12,2020-12-16 16:30:00
353,5,714.3,0.36,27.08,44.35,5.78,93.66,105.87,13.43,2020-12-16 17:30:00
354,5,867.84,0.0,40.78,26.46,7.03,101.07,116.72,18.49,2020-12-16 18:30:00
355,5,1001.36,0.06,46.61,13.95,7.27,108.71,127.79,19.51,2020-12-16 19:30:00
356,5,1068.12,0.22,45.24,8.05,6.68,114.42,135.47,18.49,2020-12-16 20:30:00
357,5,947.95,0.01,32.9,16.09,5.78,109.86,127.8,16.21,2020-12-16 21:30:00
358,5,867.84,0.02,26.39,15.38,4.53,106.18,124.49,15.96,2020-12-16 22:30:00
359,5,774.38,0.03,19.88,15.02,3.01,99.59,117.15,14.95,2020-12-16 23:30:00
360,5,654.22,0.01,14.4,18.6,1.97,90.88,105.91,12.16,2020-12-17 00:30:00
361,5,580.79,0.0,10.8,25.75,1.88,85.18,97.25,9.63,2020-12-17 01:30:00
362,5,534.06,0.0,8.4,33.26,2.41,81.4,91.04,7.73,2020-12-17 02:30:00
363,5,494.0,0.0,6.51,40.77,3.93,76.0,83.66,6.21,2020-12-17 03:30:00
364,5,467.3,0.0,5.66,42.56,4.23,70.78,77.56,5.57,2020-12-17 04:30:00
365,5,467.3,0.0,5.57,40.41,3.64,68.91,75.75,5.64,2020-12-17 05:30:00
366,5,494.0,0.0,6.68,36.48,3.28,70.27,78.25,6.52,2020-12-17 06:30:00
367,5,540.73,0.03,8.82,33.98,3.58,73.4,82.95,6.97,2020-12-17 07:30:00
368,5,547.41,0.48,8.48,38.98,3.93,74.83,84.48,6.21,2020-12-17 08:30:00
369,5,520.71,0.77,5.57,55.08,4.41,74.4,83.45,5.13,2020-12-17 09:30:00
370,5,520.71,0.82,4.71,73.67,5.84,76.63,86.0,5.26,2020-12-17 10:30:00
371,5,527.38,0.72,4.63,101.57,10.61,84.5,94.38,5.32,2020-12-17 11:30:00
372,5,467.3,0.59,4.97,137.33,26.23,105.16,114.19,0.62,2020-12-17 12:30:00
373,5,473.98,0.4,4.84,154.5,31.47,129.17,137.59,0.0,2020-12-17 13:30:00
374,5,520.71,0.24,4.8,160.22,33.38,148.14,156.65,0.0,2020-12-17 14:30:00
375,5,594.14,0.22,6.51,138.76,27.18,168.28,177.63,0.39,2020-12-17 15:30:00
376,5,694.28,0.21,10.28,110.15,19.31,183.39,194.27,3.74,2020-12-17 16:30:00
377,5,781.06,0.06,14.57,88.69,14.31,192.32,204.64,6.78,2020-12-17 17:30:00
378,5,894.55,0.0,17.99,70.81,11.44,198.44,212.46,9.37,2020-12-17 18:30:00
379,5,947.95,0.0,17.82,59.37,9.18,199.47,214.61,10.77,2020-12-17 19:30:00
380,5,934.6,0.0,15.59,52.93,7.63,196.6,211.96,11.02,2020-12-17 20:30:00
381,5,894.55,0.0,13.54,48.64,6.91,189.25,204.12,11.02,2020-12-17 21:30:00
382,5,834.47,0.0,12.34,46.49,7.57,177.05,190.61,10.39,2020-12-17 22:30:00
383,5,741.01,0.0,12.17,45.78,14.54,162.45,173.87,8.61,2020-12-17 23:30:00
384,5,654.22,0.0,14.91,42.2,29.8,149.09,158.61,6.59,2020-12-18 00:30:00
385,5,627.52,0.0,16.97,34.69,29.56,139.0,147.91,7.28,2020-12-18 01:30:00
386,5,614.17,0.0,16.45,30.76,21.7,127.48,136.01,8.36,2020-12-18 02:30:00
387,5,607.49,0.0,14.4,28.97,13.95,116.68,124.6,8.74,2020-12-18 03:30:00
388,5,600.82,0.0,12.17,28.61,9.18,108.71,115.91,8.99,2020-12-18 04:30:00
389,5,600.82,0.0,10.63,30.04,6.91,102.91,109.4,8.99,2020-12-18 05:30:00
390,5,607.49,0.0,10.45,31.83,6.74,100.01,106.26,8.61,2020-12-18 06:30:00
391,5,640.87,0.05,12.68,32.9,8.46,100.84,107.86,7.98,2020-12-18 07:30:00
392,5,654.22,1.01,14.22,41.13,13.35,104.56,111.87,6.27,2020-12-18 08:30:00
393,5,594.14,1.9,13.54,65.8,25.03,109.91,115.94,2.95,2020-12-18 09:30:00
394,5,607.49,2.24,14.22,73.67,27.42,115.15,121.57,3.04,2020-12-18 10:30:00
395,5,614.17,1.82,14.05,85.12,32.9,121.95,128.71,2.38,2020-12-18 11:30:00
396,5,480.65,0.86,8.4,111.58,29.56,97.82,102.36,0.0,2020-12-18 12:30:00
397,5,420.57,0.5,4.88,127.32,24.08,84.87,88.64,0.0,2020-12-18 13:30:00
398,5,407.22,0.39,3.94,140.19,23.37,81.97,85.71,0.0,2020-12-18 14:30:00
399,5,447.27,0.62,6.68,125.89,20.03,84.46,89.41,1.87,2020-12-18 15:30:00
400,5,540.73,0.75,13.02,100.14,16.21,89.72,96.88,5.95,2020-12-18 16:30:00
401,5,647.54,0.22,20.39,80.11,14.42,93.71,102.79,8.61,2020-12-18 17:30:00
402,5,787.74,0.0,27.76,61.51,14.07,98.73,110.14,11.91,2020-12-18 18:30:00
403,5,894.55,0.0,29.82,47.92,12.88,103.32,117.17,14.06,2020-12-18 19:30:00
404,5,934.6,0.0,27.42,40.41,10.73,106.12,121.48,14.31,2020-12-18 20:30:00
405,5,947.95,0.0,25.02,34.69,8.82,107.8,124.09,14.31,2020-12-18 21:30:00
406,5,974.66,0.0,23.99,28.25,6.74,109.76,126.75,15.07,2020-12-18 22:30:00
407,5,988.01,0.0,24.68,23.6,4.83,109.86,126.61,15.45,2020-12-18 23:30:00
408,5,934.6,0.0,22.96,26.82,3.46,107.04,121.81,14.82,2020-12-19 00:30:00
409,5,854.49,0.0,18.51,30.76,2.77,102.69,115.01,13.43,2020-12-19 01:30:00
410,5,767.71,0.0,13.54,33.26,4.05,99.46,109.67,11.78,2020-12-19 02:30:00
411,5,647.54,0.0,10.2,36.12,10.49,99.28,107.98,9.25,2020-12-19 03:30:00
412,5,580.79,0.0,9.85,32.54,12.99,99.2,107.43,8.74,2020-12-19 04:30:00
413,5,547.41,0.0,9.94,30.76,11.21,94.57,102.23,8.99,2020-12-19 05:30:00
414,5,527.38,0.0,10.37,30.76,8.58,86.28,93.54,8.87,2020-12-19 06:30:00
415,5,534.06,0.11,11.65,32.54,7.57,75.59,82.57,8.74,2020-12-19 07:30:00
416,5,500.68,1.15,11.48,43.27,10.37,64.21,70.33,7.35,2020-12-19 08:30:00
417,5,433.92,2.35,11.31,64.37,18.84,55.32,60.23,5.07,2020-12-19 09:30:00
418,5,433.92,2.74,10.63,76.53,21.94,57.25,62.46,5.07,2020-12-19 10:30:00
419,5,433.92,2.07,9.0,98.71,26.7,63.91,69.4,4.62,2020-12-19 11:30:00
420,5,340.46,0.99,5.44,124.45,25.75,55.6,59.48,1.58,2020-12-19 12:30:00
421,5,303.75,0.44,2.96,137.33,20.27,52.09,55.23,0.63,2020-12-19 13:30:00
422,5,293.73,0.32,2.53,143.05,18.6,50.79,53.79,0.49,2020-12-19 14:30:00
423,5,317.1,0.49,4.33,131.61,16.69,51.99,55.72,2.6,2020-12-19 15:30:00
424,5,377.18,0.66,8.57,113.01,14.19,55.07,60.22,5.76,2020-12-19 16:30:00
425,5,440.6,0.24,14.22,94.41,12.76,56.74,63.16,8.11,2020-12-19 17:30:00
426,5,500.68,0.0,17.99,77.25,11.8,56.75,64.51,10.13,2020-12-19 18:30:00
427,5,507.36,0.0,16.11,66.52,9.54,53.76,62.22,10.64,2020-12-19 19:30:00
428,4,480.65,0.0,12.17,60.8,6.32,49.72,58.05,10.51,2020-12-19 20:30:00
429,4,460.63,0.0,9.6,57.94,4.59,46.46,54.32,10.39,2020-12-19 21:30:00
430,4,453.95,0.0,8.57,56.51,4.23,44.13,51.34,10.26,2020-12-19 22:30:00
431,4,433.92,0.0,7.97,55.79,3.93,41.76,48.09,10.01,2020-12-19 23:30:00
432,4,407.22,0.0,7.28,55.08,3.82,40.51,45.86,9.63,2020-12-20 00:30:00
433,4,393.87,0.0,6.51,52.21,4.53,41.25,46.32,9.5,2020-12-20 01:30:00
434,4,387.19,0.0,6.08,47.92,5.42,42.54,47.5,9.25,2020-12-20 02:30:00
435,4,380.52,0.0,5.91,47.21,5.78,43.61,48.46,8.87,2020-12-20 03:30:00
436,4,377.18,0.0,6.0,47.21,5.42,44.15,48.95,8.87,2020-12-20 04:30:00
437,4,377.18,0.0,6.08,47.92,4.95,44.18,48.94,9.25,2020-12-20 05:30:00
438,4,380.52,0.0,6.6,49.35,4.89,43.41,48.34,9.37,2020-12-20 06:30:00
439,4,397.21,0.03,7.97,52.93,6.2,42.61,48.09,8.74,2020-12-20 07:30:00
440,4,397.21,0.6,8.23,65.09,9.78,43.13,48.64,7.03,2020-12-20 08:30:00
441,4,380.52,1.22,7.63,84.4,15.97,44.25,49.45,5.0,2020-12-20 09:30:00
442,4,387.19,1.62,7.88,95.84,20.74,46.27,51.91,5.19,2020-12-20 10:30:00
443,5,397.21,1.65,8.23,113.01,28.61,52.53,58.43,4.94,2020-12-20 11:30:00
444,4,313.76,1.19,6.43,128.75,28.85,43.29,47.45,2.19,2020-12-20 12:30:00
445,4,297.07,0.63,4.16,143.05,24.8,43.45,46.9,1.38,2020-12-20 13:30:00
446,4,300.41,0.48,3.86,153.07,24.8,45.48,48.8,1.27,2020-12-20 14:30:00
447,4,350.48,0.78,6.68,134.47,23.13,49.14,53.5,4.18,2020-12-20 15:30:00
448,5,447.27,1.08,12.51,105.86,19.79,54.16,60.4,7.98,2020-12-20 16:30:00
449,5,540.73,0.42,20.56,82.25,17.41,56.9,64.75,10.89,2020-12-20 17:30:00
450,5,634.19,0.0,27.08,60.8,16.21,58.96,68.72,14.44,2020-12-20 18:30:00
451,5,680.92,0.0,26.73,45.06,12.99,59.64,71.33,15.96,2020-12-20 19:30:00
452,5,694.28,0.0,23.99,35.41,9.3,58.95,71.85,15.71,2020-12-20 20:30:00
453,5,694.28,0.0,21.42,32.19,7.09,58.08,70.88,14.82,2020-12-20 21:30:00
454,5,674.25,0.0,18.68,33.98,6.02,56.34,68.44,14.06,2020-12-20 22:30:00
455,5,620.84,0.0,15.42,40.77,5.6,54.36,64.58,12.92,2020-12-20 23:30:00
456,5,540.73,0.0,11.14,55.79,9.06,54.73,62.44,11.15,2020-12-21 00:30:00
457,5,500.68,0.0,9.17,59.37,15.97,61.99,69.01,10.39,2020-12-21 01:30:00
458,5,480.65,0.0,9.08,55.08,21.7,71.91,78.87,10.01,2020-12-21 02:30:00
459,5,460.63,0.0,9.6,48.64,22.89,76.9,84.02,9.88,2020-12-21 03:30:00
460,5,440.6,0.0,9.77,43.63,20.03,74.58,81.83,10.39,2020-12-21 04:30:00
461,5,433.92,0.0,9.85,40.77,15.97,69.15,76.52,11.02,2020-12-21 05:30:00
462,5,447.27,0.0,10.8,37.55,13.11,63.97,71.97,11.53,2020-12-21 06:30:00
463,5,494.0,0.13,13.2,34.69,12.4,59.6,69.17,11.53,2020-12-21 07:30:00
464,5,500.68,1.61,12.34,44.35,13.59,54.03,63.8,9.88,2020-12-21 08:30:00
465,4,433.92,1.76,8.4,71.53,17.64,46.32,54.2,6.4,2020-12-21 09:30:00
466,4,433.92,1.98,8.31,87.26,21.22,45.46,53.54,6.02,2020-12-21 10:30:00
467,4,423.91,2.35,9.94,103.0,32.42,46.75,54.9,5.51,2020-12-21 11:30:00
468,4,310.42,2.29,10.11,117.3,40.53,34.2,39.94,2.41,2020-12-21 12:30:00
469,4,287.06,1.5,7.71,130.18,38.15,35.83,40.78,1.55,2020-12-21 13:30:00
470,4,287.06,1.15,6.94,140.19,38.62,39.38,44.19,1.25,2020-12-21 14:30:00
471,4,360.49,1.75,10.71,115.87,35.29,45.47,51.96,4.75,2020-12-21 15:30:00
472,5,507.36,2.57,19.36,85.12,30.52,53.8,63.1,8.99,2020-12-21 16:30:00
473,5,647.54,1.24,32.56,60.8,27.9,60.02,71.64,12.29,2020-12-21 17:30:00
474,5,801.09,0.0,45.24,41.84,28.13,65.65,79.71,16.47,2020-12-21 18:30:00
475,5,907.9,0.0,48.67,30.04,26.23,70.91,87.16,18.24,2020-12-21 19:30:00
476,5,974.66,0.0,45.93,23.25,22.17,75.78,93.62,17.48,2020-12-21 20:30:00
477,5,1014.71,0.01,42.5,18.95,19.79,80.72,99.25,19.51,2020-12-21 21:30:00
478,5,1041.41,0.01,41.81,18.06,20.98,85.58,105.28,27.11,2020-12-21 22:30:00
479,5,1028.06,0.0,41.81,21.1,22.89,87.04,106.74,35.47,2020-12-21 23:30:00
480,5,974.66,0.0,39.76,28.25,24.56,86.13,104.21,43.57,2020-12-22 00:30:00
481,5,934.6,0.0,36.33,34.33,25.51,86.65,103.33,51.68,2020-12-22 01:30:00
482,5,894.55,0.0,32.56,37.55,25.27,87.11,102.87,57.76,2020-12-22 02:30:00
483,5,854.49,0.0,28.79,40.05,23.84,85.91,100.75,61.3,2020-12-22 03:30:00
484,5,794.41,0.0,24.33,41.49,20.74,82.88,96.67,60.29,2020-12-22 04:30:00
485,5,720.98,0.0,19.54,41.84,15.74,78.43,90.85,51.17,2020-12-22 05:30:00
486,5,640.87,0.0,14.74,41.84,8.11,72.86,83.77,27.61,2020-12-22 06:30:00
487,5,627.52,0.16,14.57,36.48,7.87,72.69,84.34,16.09,2020-12-22 07:30:00
488,5,647.54,2.35,14.4,35.05,13.71,78.5,91.23,12.16,2020-12-22 08:30:00
489,5,614.17,3.97,12.85,47.21,26.46,87.62,100.36,8.49,2020-12-22 09:30:00
490,5,567.44,3.49,11.65,68.67,31.95,83.2,95.15,6.71,2020-12-22 10:30:00
491,5,487.33,2.15,9.51,100.14,29.56,65.89,75.99,6.33,2020-12-22 11:30:00
492,4,297.07,1.55,7.8,124.45,28.13,33.15,38.58,2.28,2020-12-22 12:30:00
493,4,273.71,0.94,5.48,135.9,25.27,31.14,35.63,1.65,2020-12-22 13:30:00
494,4,280.38,0.77,5.48,145.91,28.13,34.95,39.38,1.58,2020-12-22 14:30:00
495,4,373.84,1.37,10.28,121.59,27.66,43.16,49.43,5.32,2020-12-22 15:30:00
496,5,540.73,2.04,19.88,89.41,24.8,53.77,62.89,9.5,2020-12-22 16:30:00
497,5,707.63,0.96,34.27,64.37,23.84,62.77,74.33,13.05,2020-12-22 17:30:00
498,5,894.55,0.0,50.04,44.35,25.75,71.42,85.44,18.24,2020-12-22 18:30:00
499,5,1054.76,0.0,59.63,30.76,25.51,80.69,97.62,22.04,2020-12-22 19:30:00
500,5,1121.52,0.0,59.63,23.96,21.22,88.09,107.36,23.31,2020-12-22 20:30:00
501,5,1108.17,0.0,54.15,23.96,18.84,91.46,112.13,28.12,2020-12-22 21:30:00
502,5,1081.47,0.0,50.04,27.18,19.31,93.3,114.68,36.48,2020-12-22 22:30:00
503,5,1041.41,0.0,45.93,30.4,20.03,95.86,116.32,44.58,2020-12-22 23:30:00
504,5,1001.36,0.0,41.47,36.12,20.5,97.29,115.66,51.68,2020-12-23 00:30:00
505,5,947.95,0.0,36.67,39.34,19.31,98.08,114.58,57.25,2020-12-23 01:30:00
506,5,894.55,0.0,32.56,37.55,16.45,95.84,111.18,58.77,2020-12-23 02:30:00
507,5,867.84,0.0,29.82,32.19,13.35,93.89,108.29,58.26,2020-12-23 03:30:00
508,5,854.49,0.0,28.1,27.18,11.33,93.21,106.66,58.26,2020-12-23 04:30:00
509,5,847.82,0.0,27.08,23.6,9.89,93.12,105.97,58.77,2020-12-23 05:30:00
510,5,854.49,0.03,27.42,20.03,9.78,93.89,106.98,60.8,2020-12-23 06:30:00
511,5,921.25,0.95,31.53,15.38,11.33,95.6,110.9,64.85,2020-12-23 07:30:00
512,5,1001.36,7.6,28.45,22.53,13.23,97.18,114.57,67.89,2020-12-23 08:30:00
513,5,921.25,7.94,23.65,47.21,14.07,91.7,109.1,57.25,2020-12-23 09:30:00
514,5,881.2,5.36,21.25,83.69,14.54,98.86,115.32,50.16,2020-12-23 10:30:00
515,5,894.55,3.05,17.14,127.32,15.14,121.9,135.8,35.97,2020-12-23 11:30:00
516,5,440.6,3.02,16.79,141.62,58.17,77.65,85.64,2.88,2020-12-23 12:30:00
517,5,400.54,2.01,12.85,155.93,55.31,74.68,81.73,1.3,2020-12-23 13:30:00
518,5,383.85,1.44,11.14,167.37,56.27,76.6,83.3,0.88,2020-12-23 14:30:00
519,5,413.9,1.31,12.34,158.79,55.79,81.96,89.46,2.57,2020-12-23 15:30:00
520,5,487.33,1.16,17.48,138.76,53.88,89.14,98.14,5.19,2020-12-23 16:30:00
521,5,574.11,0.37,25.71,120.16,53.88,94.28,104.57,7.28,2020-12-23 17:30:00
522,5,767.71,0.0,40.44,82.97,48.16,101.68,114.76,11.91,2020-12-23 18:30:00
523,5,974.66,0.0,51.41,51.5,38.15,110.92,127.37,15.96,2020-12-23 19:30:00
524,5,1094.82,0.0,52.09,40.77,30.52,119.79,138.11,17.23,2020-12-23 20:30:00
525,5,1161.58,0.0,48.67,36.48,23.13,125.03,143.82,17.23,2020-12-23 21:30:00
526,5,1134.87,0.0,41.47,34.33,15.02,123.35,141.67,16.72,2020-12-23 22:30:00
527,5,1014.71,0.0,31.87,35.41,8.58,115.2,131.4,15.2,2020-12-23 23:30:00
528,5,807.76,0.0,20.22,40.41,4.71,104.29,117.33,13.43,2020-12-24 00:30:00
529,5,680.92,0.0,12.68,42.56,3.1,96.92,107.47,13.05,2020-12-24 01:30:00
530,5,627.52,0.0,9.34,42.56,2.41,95.28,104.22,13.05,2020-12-24 02:30:00
531,5,620.84,0.0,8.31,39.7,1.8,102.16,110.62,13.05,2020-12-24 03:30:00
532,5,634.19,0.0,8.48,33.98,1.34,113.69,122.76,13.3,2020-12-24 04:30:00
533,5,654.22,0.0,9.0,29.68,1.25,124.51,134.78,12.79,2020-12-24 05:30:00
534,5,687.6,0.02,10.88,23.96,1.61,134.68,146.94,13.05,2020-12-24 06:30:00
535,5,767.71,0.27,15.42,15.91,2.47,145.71,161.8,13.68,2020-12-24 07:30:00
536,5,847.82,3.19,16.62,15.2,3.13,156.17,175.18,13.81,2020-12-24 08:30:00
537,5,707.63,1.98,10.28,55.08,4.05,153.29,167.15,8.36,2020-12-24 09:30:00
538,5,674.25,1.51,7.71,82.25,5.07,149.24,161.84,6.78,2020-12-24 10:30:00
539,5,667.57,0.96,5.83,111.58,6.68,154.06,165.98,5.76,2020-12-24 11:30:00
540,5,487.33,0.31,2.51,150.2,11.21,127.17,135.06,0.46,2020-12-24 12:30:00
541,5,453.95,0.26,2.31,158.79,12.52,118.08,124.92,0.0,2020-12-24 13:30:00
542,5,447.27,0.28,2.79,163.08,13.47,116.49,123.24,0.0,2020-12-24 14:30:00
543,5,473.98,0.46,5.23,141.62,11.8,121.04,128.96,1.28,2020-12-24 15:30:00
544,5,560.76,0.62,10.8,114.44,8.7,127.43,137.38,4.81,2020-12-24 16:30:00
545,5,647.54,0.21,18.17,91.55,7.51,132.09,143.77,7.41,2020-12-24 17:30:00
546,5,761.03,0.0,25.36,71.53,9.3,137.41,151.07,10.01,2020-12-24 18:30:00
547,5,881.2,0.0,30.85,53.64,10.49,143.17,159.14,12.41,2020-12-24 19:30:00
548,5,961.3,0.0,32.56,45.78,9.54,147.91,165.41,13.55,2020-12-24 20:30:00
549,5,961.3,0.0,31.87,43.27,7.21,149.28,167.5,13.17,2020-12-24 21:30:00
550,5,947.95,0.0,30.16,37.55,5.31,148.74,167.67,14.19,2020-12-24 22:30:00
551,5,907.9,0.0,26.73,30.76,3.58,146.65,165.56,15.45,2020-12-24 23:30:00
552,5,814.44,0.0,21.25,26.46,2.18,141.68,158.94,15.45,2020-12-25 00:30:00
553,5,747.68,0.0,16.79,22.89,1.46,139.08,155.02,13.3,2020-12-25 01:30:00
554,5,720.98,0.01,14.22,19.67,1.1,138.82,153.68,10.26,2020-12-25 02:30:00
555,5,720.98,0.01,13.37,18.06,1.4,138.91,153.29,14.19,2020-12-25 03:30:00
556,5,727.65,0.01,14.05,18.24,2.09,139.8,154.2,23.31,2020-12-25 04:30:00
557,5,747.68,0.02,15.08,17.17,2.71,142.45,157.34,31.92,2020-12-25 05:30:00
558,5,794.41,0.1,17.99,13.95,3.76,145.66,161.98,40.53,2020-12-25 06:30:00
559,5,894.55,0.89,24.68,7.6,5.84,151.42,171.05,49.14,2020-12-25 07:30:00
560,5,1014.71,6.54,25.71,9.84,7.99,157.92,180.16,54.21,2020-12-25 08:30:00
561,5,934.6,5.98,19.19,32.54,7.03,158.02,177.98,32.93,2020-12-25 09:30:00
562,5,847.82,3.41,13.71,65.09,6.62,159.23,176.62,17.23,2020-12-25 10:30:00
563,5,787.74,1.62,9.43,108.72,8.7,162.96,177.79,11.4,2020-12-25 11:30:00
564,5,480.65,0.75,6.26,170.23,44.82,128.98,137.96,0.58,2020-12-25 12:30:00
565,5,427.25,0.52,4.93,185.97,46.25,117.95,125.91,0.0,2020-12-25 13:30:00
566,5,413.9,0.44,4.97,194.55,44.35,114.51,122.51,0.0,2020-12-25 14:30:00
567,5,467.3,0.76,9.17,161.65,37.67,115.4,124.79,3.1,2020-12-25 15:30:00
